Time (sec),Calculated Load (g/rev),CL Fuel Target (AFR),Comm Fuel Final (AFR),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Pressure (psi),Fuel Pressure Target (psi),Gear Position (Gear),Intake Temp Manifold (F),MAF Corr. (g/s),Boost (psi),Oil Temp (F),Req. Torque (Nm),TD Boost Error (psi),TGV Map Ratio (mult),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Baro. Pressure (psi),Coolant Temp (F),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (F),MAF Volt. (V),RPM (RPM),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-17120][2017 USDM WRX MT COBB Custom Features][Reflash: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm - Realtime: Szymon-2017-WRX-Stage-2-FBO-E-Built-Tuned-No-Burble.ptm]
19.639,0.53,14.64,14.64,1.000,0.00,0.00,1134,1075,3,90,23.61,-7.35,148,75.11,1.36,1.000,-3.12,-8.59,14.60,10.6,14.65,167,25.50,2.26,84,2.02,2644,16.5,0.00,0
19.642,0.53,14.64,14.64,1.000,0.00,0.00,1135,1075,3,90,23.77,-7.09,148,75.39,1.36,1.000,-3.12,-8.59,14.58,10.6,14.65,167,25.50,2.26,84,2.02,2650,16.5,0.00,0
19.659,0.53,14.64,14.64,1.000,0.00,0.00,1148,1075,3,90,23.89,-6.92,148,75.74,1.13,1.000,-3.12,-8.59,14.60,10.6,14.65,167,25.50,2.83,84,2.06,2657,16.5,0.00,0
19.684,0.53,14.64,14.64,1.000,0.00,0.00,1133,1075,3,90,24.04,-7.14,148,76.45,1.19,1.000,-3.12,-8.59,14.58,10.6,14.65,167,25.50,2.83,84,2.06,2656,16.5,0.00,0
19.699,0.54,14.64,14.64,1.000,0.00,0.00,1091,1075,3,90,24.19,-7.24,148,76.79,1.26,1.000,-3.91,-8.59,14.63,10.6,14.65,167,25.50,2.27,84,2.06,2660,16.9,0.00,0
19.716,0.54,14.63,14.64,1.000,0.00,0.00,1142,1075,3,90,24.31,-7.24,148,77.16,1.39,1.000,-3.91,-8.59,14.62,11.0,14.65,167,25.50,2.27,84,2.06,2660,16.9,0.00,0
19.737,0.54,14.63,14.64,1.000,0.00,0.00,1126,1075,3,90,24.49,-6.88,148,78.46,1.31,1.000,-3.91,-8.59,14.60,11.0,14.65,167,25.00,2.83,84,2.08,2656,16.9,0.00,0
19.763,0.56,14.63,14.64,1.000,0.00,0.00,1095,1075,3,90,24.66,-7.06,148,78.58,1.06,1.000,-3.91,-8.59,14.53,11.0,14.65,167,25.00,2.83,84,2.08,2650,16.9,0.00,0
19.786,0.56,14.63,14.64,1.000,0.00,0.00,1121,1075,3,90,24.81,-6.98,148,78.96,1.33,1.000,-3.91,-8.59,14.50,11.0,14.65,167,25.00,2.83,84,2.06,2653,16.9,0.00,0
19.810,0.56,14.63,14.64,1.000,0.00,0.00,1138,1075,3,90,25.11,-6.98,148,78.45,1.25,1.000,-3.91,-8.59,14.55,11.0,14.65,167,25.00,2.83,84,2.06,2656,16.9,0.00,0
19.830,0.56,14.63,14.64,1.000,0.00,0.00,1119,1075,3,90,25.25,-6.74,148,78.35,1.01,1.000,-3.91,-8.59,14.59,11.0,14.65,167,25.00,2.83,84,2.08,2661,16.9,0.00,0
19.845,0.57,14.63,14.64,1.000,0.00,0.00,1137,1128,3,90,25.39,-6.55,148,78.26,1.01,1.000,-3.91,-8.59,14.59,11.0,14.65,167,25.00,2.83,84,2.08,2665,16.9,0.00,0
19.872,0.57,14.62,14.64,1.000,0.00,0.00,1114,1128,3,90,25.46,-6.85,148,77.88,0.82,1.000,-3.91,-8.59,14.59,10.6,14.65,167,24.50,2.84,84,2.06,2670,17.3,0.00,0
19.879,0.57,14.62,14.64,1.000,0.00,0.00,1141,1128,3,90,25.65,-6.88,148,75.75,0.99,1.000,-3.91,-8.59,14.63,10.6,14.65,167,24.50,2.84,84,2.06,2671,17.3,0.00,0
19.890,0.57,14.62,14.64,1.000,0.00,0.00,1121,1128,3,90,25.75,-6.81,148,73.30,0.85,1.000,-3.91,-8.59,14.66,10.2,14.65,167,24.50,2.84,84,2.06,2672,17.3,0.00,0
19.918,0.57,14.62,14.64,1.000,0.00,0.00,1152,1128,3,90,25.74,-6.67,148,72.16,0.49,1.000,-3.91,-8.59,14.72,10.2,14.65,167,24.50,2.85,84,2.10,2669,16.9,0.00,0
19.941,0.57,14.62,14.64,1.000,0.00,0.00,1188,1128,3,90,25.70,-6.48,148,63.33,-0.14,1.000,-3.91,-8.59,14.72,9.0,14.65,167,24.50,2.85,84,2.10,2667,16.9,0.00,0
19.955,0.57,14.62,14.64,1.000,0.00,0.00,1169,1128,3,90,25.50,-6.79,148,58.83,-0.51,1.000,-3.12,-8.59,14.70,8.6,14.65,167,24.50,2.84,84,2.06,2662,15.3,0.00,0
19.979,0.56,14.62,14.64,1.000,0.00,0.00,1130,1128,3,90,24.97,-7.07,148,52.03,-0.81,1.000,-3.12,-8.59,14.71,7.8,14.65,167,24.50,2.84,84,2.06,2660,15.3,0.00,0
19.993,0.56,14.63,14.64,1.000,0.00,0.00,1147,1128,3,90,24.47,-7.14,148,45.86,-1.01,1.000,-3.12,-8.59,14.71,7.8,14.65,167,24.50,2.84,84,1.96,2662,13.3,0.00,0
20.021,0.53,14.64,14.64,1.000,0.00,0.00,1150,1075,3,90,23.55,-7.16,148,38.15,-1.55,1.000,-3.12,-8.59,14.75,7.1,14.65,167,24.50,2.84,84,1.96,2665,13.3,0.00,0
20.029,0.52,14.64,14.64,1.000,0.00,0.00,1129,1022,3,90,22.69,-7.90,148,28.55,-1.78,1.000,-3.12,-8.59,14.71,6.3,14.65,167,25.50,2.27,84,1.82,2665,11.4,0.00,0
20.040,0.49,14.64,14.64,1.000,0.00,0.00,1094,956,3,90,21.82,-7.89,148,20.43,-1.78,1.000,-3.12,-8.59,14.69,5.1,14.65,167,25.50,2.27,84,1.82,2667,11.4,0.00,0
20.067,0.45,14.64,14.64,1.000,0.00,0.00,1062,956,3,90,20.43,-8.42,148,18.24,-2.14,1.000,-3.12,-8.59,14.71,3.5,14.65,167,26.00,2.28,84,1.66,2667,8.6,0.00,0
20.081,0.41,14.63,14.64,1.000,0.00,0.00,1007,810,3,90,18.14,-8.75,148,15.91,-1.90,1.000,-3.12,-8.59,14.66,2.0,14.65,167,26.00,2.28,84,1.66,2665,8.6,0.00,0
20.100,0.39,14.62,14.64,1.000,0.00,0.00,926,730,3,90,16.94,-8.82,148,15.54,-1.62,1.000,-3.12,-8.59,14.70,1.2,14.65,167,28.00,1.71,84,1.52,2667,8.2,0.00,0
20.117,0.35,14.61,14.64,1.000,0.00,0.00,872,664,3,90,15.56,-9.26,148,14.79,-1.13,1.000,-3.12,-8.59,14.69,0.0,14.65,167,28.00,1.71,84,1.52,2656,8.2,0.00,0
20.146,0.34,14.60,14.64,1.000,0.00,0.00,837,610,3,90,14.53,-9.72,148,14.04,-1.22,1.000,-2.34,-8.59,14.63,0.0,14.65,167,28.50,1.70,84,1.44,2656,8.2,0.00,0
20.165,0.30,14.59,14.64,1.000,0.00,0.00,728,544,3,90,13.41,-9.96,148,12.91,-0.82,1.000,-2.34,-8.59,14.55,1.2,14.65,167,28.50,1.70,84,1.44,2656,8.2,0.00,0
20.179,0.28,14.58,14.59,1.000,0.00,0.00,687,491,3,90,12.74,-9.98,148,12.54,-0.64,1.000,-3.12,-8.59,14.47,1.6,14.65,167,28.50,1.70,84,1.38,2652,7.8,0.00,0
20.203,0.27,14.57,14.59,1.000,0.00,0.00,612,491,3,90,11.72,-10.36,148,11.41,-0.41,1.000,-3.12,-8.59,14.40,2.0,14.65,167,28.50,1.70,84,1.38,2652,7.8,0.00,0
20.219,0.25,14.56,14.59,1.000,0.00,0.00,567,438,3,90,11.12,-10.49,148,15.11,-0.41,1.000,-3.91,-8.59,14.33,3.5,14.65,167,28.50,1.70,84,1.32,2649,7.5,0.00,0
20.236,0.23,14.56,14.64,1.000,0.00,0.00,532,438,3,90,10.77,-10.66,148,16.00,0.05,1.000,-3.91,-8.59,14.28,3.9,14.65,167,28.50,1.70,84,1.32,2649,7.5,0.00,0
20.254,0.23,14.57,14.70,1.000,0.00,0.00,480,438,3,90,10.21,-10.79,148,18.01,0.48,1.000,-3.91,-8.59,14.24,4.3,14.65,167,29.00,1.70,84,1.30,2649,7.8,0.00,0
20.273,0.22,14.57,14.76,1.000,0.00,0.00,445,438,3,90,9.91,-10.75,148,20.46,0.62,1.000,-3.91,-8.59,14.20,5.1,14.65,167,29.00,1.70,84,1.30,2650,7.8,0.00,0
20.294,0.21,14.57,14.76,1.000,0.00,0.00,421,438,3,90,9.47,-11.05,148,23.43,0.86,1.000,-4.69,-8.59,14.14,5.9,14.65,167,29.00,1.69,84,1.28,2645,8.6,0.00,0
20.317,0.21,14.58,14.82,1.000,0.00,0.00,394,438,3,90,9.32,-11.14,148,28.02,1.39,1.000,-4.69,-8.59,14.13,6.3,14.65,167,29.00,1.69,84,1.28,2633,8.6,0.00,0
20.334,0.21,14.58,14.82,1.000,0.00,0.00,395,438,3,90,9.26,-11.18,148,29.23,1.79,1.000,-5.47,-8.59,14.05,6.3,14.65,167,29.00,1.68,84,1.38,2633,9.0,0.00,0
20.361,0.21,14.58,14.82,1.000,0.00,0.00,408,438,3,90,9.27,-11.08,148,28.68,1.65,1.000,-5.47,-8.59,14.04,6.3,14.65,167,29.00,1.68,84,1.38,2630,9.0,0.00,0
20.378,0.21,14.58,14.82,1.000,0.00,0.00,393,438,3,90,9.32,-11.20,148,26.34,1.42,1.000,-6.25,-8.59,13.96,5.9,14.65,169,29.00,1.69,84,1.40,2645,9.0,0.00,0
20.405,0.21,14.58,14.82,1.000,0.00,0.00,382,438,3,90,9.34,-11.33,148,26.93,1.59,1.000,-6.25,-8.59,13.98,6.3,14.65,169,29.00,1.69,84,1.40,2649,9.0,0.00,0
20.418,0.21,14.58,14.82,1.000,0.00,0.00,372,438,3,90,9.37,-11.31,148,28.89,1.83,1.000,-6.25,-8.59,13.95,6.3,14.65,169,29.00,1.70,84,1.44,2660,9.0,0.00,0
20.432,0.21,14.58,14.82,1.000,0.00,0.00,374,438,3,90,9.41,-11.14,148,29.50,1.82,1.000,-6.25,-8.59,13.98,6.3,14.65,169,29.00,1.70,84,1.44,2669,9.0,0.00,0
20.452,0.21,14.58,14.82,1.000,0.00,0.00,378,438,3,90,9.41,-11.11,148,30.75,1.80,1.000,-6.25,-8.59,13.99,6.7,14.65,169,29.00,1.70,84,1.44,2672,9.0,0.00,0
20.468,0.21,14.58,14.82,1.000,0.00,0.00,373,438,3,90,9.41,-11.28,148,32.03,2.00,1.000,-6.25,-8.59,14.01,6.7,14.65,169,29.00,1.71,84,1.40,2672,9.4,0.00,0
20.497,0.21,14.58,14.82,1.000,0.00,0.00,377,438,3,90,9.38,-11.34,148,32.66,2.22,1.000,-6.25,-8.59,14.04,6.7,14.65,169,29.00,1.71,84,1.40,2670,9.4,0.00,0
20.511,0.21,14.58,14.82,1.000,0.00,0.00,378,438,3,90,9.40,-11.28,148,34.64,2.38,1.000,-6.25,-8.59,14.08,7.1,14.65,169,29.00,1.71,84,1.44,2668,9.8,0.00,0
20.535,0.21,14.58,14.82,1.000,0.00,0.00,394,438,3,90,9.59,-11.14,148,35.33,2.21,1.000,-6.25,-8.59,14.10,7.5,14.65,169,29.00,1.71,84,1.44,2659,9.8,0.00,0
20.559,0.21,14.58,14.82,1.000,0.00,0.00,381,438,3,90,9.70,-11.17,148,36.74,2.26,1.000,-6.25,-8.59,14.10,7.5,14.65,169,29.00,1.70,84,1.50,2655,10.2,0.00,0
20.573,0.22,14.57,14.82,1.000,0.00,0.00,373,438,3,90,9.84,-11.23,148,38.17,2.49,1.000,-6.25,-8.59,14.09,7.8,14.65,169,29.00,1.70,84,1.50,2654,10.2,0.00,0
20.597,0.22,14.57,14.76,1.000,0.00,0.00,398,438,3,90,10.02,-11.26,148,39.71,2.65,1.000,-6.25,-8.59,14.12,9.0,14.65,169,29.00,1.70,84,1.52,2655,10.6,0.00,0
20.604,0.22,14.57,14.76,1.000,0.00,0.00,396,438,3,90,10.22,-10.97,148,41.41,2.49,1.000,-6.25,-8.59,14.13,9.0,14.65,169,29.00,1.70,84,1.52,2651,10.6,0.00,0
20.620,0.23,14.57,14.76,1.000,0.00,0.00,388,438,3,90,10.47,-10.86,148,43.25,2.49,1.000,-6.25,-8.59,14.14,10.2,14.65,169,29.00,1.70,84,1.60,2645,10.6,0.00,0
20.641,0.23,14.57,14.70,1.000,0.00,0.00,386,438,3,90,10.62,-10.91,148,44.23,2.52,1.000,-6.25,-8.59,14.14,11.0,14.65,169,29.00,1.70,84,1.60,2647,10.6,0.00,0
20.658,0.25,14.57,14.70,1.000,0.00,0.00,370,438,3,90,10.90,-10.94,149,47.42,2.71,1.000,-6.25,-8.59,14.17,11.8,14.65,169,29.00,1.70,84,1.60,2650,11.4,0.00,0
20.687,0.25,14.56,14.64,1.000,0.00,0.00,377,438,3,90,11.20,-10.94,149,49.66,2.91,1.000,-6.25,-8.59,14.18,11.8,14.65,169,29.00,1.70,84,1.60,2654,11.4,0.00,0
20.701,0.26,14.56,14.64,1.000,0.00,0.00,394,438,3,90,11.65,-10.51,149,51.89,2.91,1.000,-6.25,-8.59,14.21,11.8,14.65,169,29.00,2.26,84,1.66,2656,11.8,0.00,0
20.724,0.26,14.56,14.59,1.000,0.00,0.00,382,438,3,90,11.87,-10.56,149,53.00,2.81,1.000,-6.25,-8.59,14.22,11.8,14.65,169,29.00,2.26,84,1.66,2652,11.8,0.00,0
20.728,0.27,14.56,14.59,1.000,0.00,0.00,370,438,3,90,12.17,-10.53,149,55.25,3.03,1.000,-6.25,-8.59,14.25,12.2,14.65,169,29.00,2.26,84,1.66,2660,11.8,0.00,0
20.754,0.27,14.57,14.59,1.000,0.00,0.00,373,438,3,90,12.69,-10.52,149,57.51,3.12,1.000,-6.25,-8.59,14.27,12.2,14.65,169,28.50,1.70,84,1.68,2666,14.1,0.00,0
20.774,0.30,14.57,14.59,1.000,0.00,0.00,384,491,3,90,13.49,-10.12,149,58.65,2.93,1.000,-6.25,-8.59,14.30,12.5,14.65,169,28.50,1.70,84,1.68,2675,14.1,0.00,0
20.790,0.32,14.58,14.59,1.000,0.00,0.00,425,544,3,90,14.74,-9.75,149,70.47,3.04,1.000,-6.25,-8.59,14.37,12.5,14.65,169,28.50,2.85,84,1.92,2679,13.3,0.00,0
20.812,0.32,14.59,14.59,1.000,0.00,0.00,457,544,3,90,15.23,-9.70,149,75.84,3.74,1.000,-6.25,-8.59,14.43,12.5,14.65,169,28.50,2.85,84,1.92,2675,13.3,0.00,0
20.843,0.35,14.60,14.64,1.000,0.00,0.00,515,610,3,90,16.37,-9.57,149,88.93,4.56,1.000,-6.25,-8.59,14.49,12.5,14.65,169,28.50,2.29,84,1.82,2677,15.3,0.00,0
20.848,0.36,14.61,14.64,1.000,0.00,0.00,541,664,3,90,17.41,-9.54,149,89.05,4.61,1.000,-6.25,-8.59,14.52,12.5,14.65,169,28.50,2.29,84,1.82,2671,15.3,0.00,0
20.877,0.39,14.62,14.64,1.000,0.00,0.00,561,730,3,90,18.28,-8.98,149,89.12,4.06,1.000,-6.25,-8.59,14.58,12.5,14.65,169,28.50,2.85,84,2.02,2667,16.1,0.00,0
20.884,0.41,14.62,14.64,1.000,0.00,0.00,643,783,3,90,19.15,-8.69,149,89.22,4.06,1.000,-6.25,-8.59,14.64,12.5,14.65,169,28.50,2.85,84,2.02,2662,16.1,0.00,0
20.900,0.44,14.63,14.64,1.000,0.00,0.00,666,836,3,90,20.22,-8.60,149,88.88,3.63,1.000,-5.47,-8.59,14.68,12.5,14.65,169,27.50,2.84,84,2.04,2658,16.5,0.00,0
20.924,0.47,14.63,14.64,1.000,0.00,0.00,739,836,3,90,20.70,-8.41,149,88.94,3.65,1.000,-5.47,-8.59,14.68,12.5,14.65,169,27.50,2.84,84,2.04,2656,16.5,0.00,0
20.939,0.48,14.63,14.64,1.000,0.00,0.00,792,902,3,90,21.81,-8.27,149,89.38,3.35,1.000,-5.47,-8.59,14.74,12.5,14.65,169,26.50,2.83,84,2.06,2654,16.9,0.00,0
20.966,0.49,14.64,14.64,1.000,0.00,0.00,894,956,3,90,22.56,-7.79,149,88.99,2.84,1.000,-5.47,-8.59,14.85,12.5,14.65,169,26.50,2.83,84,2.06,2652,16.9,0.00,0
20.980,0.52,14.64,14.64,1.000,0.00,0.00,934,1022,3,90,23.20,-7.64,149,89.40,2.84,1.000,-4.69,-8.59,14.87,12.5,14.65,169,26.00,2.83,84,2.08,2653,17.3,0.00,0
20.999,0.53,14.64,14.64,1.000,0.00,0.00,951,1022,3,90,23.70,-7.64,149,89.38,2.72,1.000,-4.69,-8.59,14.91,12.5,14.65,169,26.00,2.83,84,2.08,2654,17.3,0.00,0
21.023,0.54,14.63,14.64,1.000,0.00,0.00,1034,1075,3,90,24.45,-7.55,149,89.35,2.63,1.000,-4.69,-8.59,14.84,12.5,14.65,169,25.50,2.83,84,2.10,2652,17.3,0.00,0
21.052,0.56,14.63,14.64,1.000,0.00,0.00,1027,1075,3,90,24.87,-7.17,149,89.33,2.25,1.000,-4.69,-8.59,14.80,12.5,14.65,169,25.50,2.83,84,2.10,2656,17.3,0.00,0
21.068,0.57,14.63,14.64,1.000,0.00,0.00,1038,1075,3,90,25.34,-6.92,149,88.90,1.96,1.000,-4.69,-8.59,14.75,12.5,14.65,169,25.00,2.83,84,2.14,2656,17.6,0.00,0
21.082,0.57,14.62,14.64,1.000,0.00,0.00,1086,1128,3,90,25.65,-6.99,149,88.84,2.06,1.000,-4.69,-8.59,14.74,12.5,14.65,169,25.00,2.83,84,2.14,2660,17.6,0.00,0
21.106,0.58,14.62,14.64,1.000,0.00,0.00,1122,1128,3,90,25.99,-6.98,149,88.78,2.07,1.000,-4.69,-8.59,14.73,12.5,14.65,169,24.50,2.84,84,2.12,2663,17.6,0.00,0
21.123,0.58,14.62,14.64,1.000,0.00,0.00,1124,1128,3,90,26.21,-6.77,149,88.81,1.81,1.000,-4.69,-8.59,14.72,12.5,14.65,169,24.50,2.84,84,2.12,2665,17.6,0.00,0
21.138,0.58,14.62,14.64,1.000,0.00,0.00,1155,1128,3,90,26.49,-6.43,149,88.40,1.44,1.000,-4.69,-8.59,14.70,12.5,14.65,169,24.50,2.84,84,2.16,2662,17.6,0.00,0
21.165,0.59,14.62,14.64,1.000,0.00,0.00,1166,1181,3,90,26.72,-6.60,149,88.03,1.50,1.000,-4.69,-8.59,14.64,12.5,14.65,169,24.50,2.84,84,2.16,2660,17.6,0.00,0
21.179,0.59,14.62,14.64,1.000,0.00,0.00,1179,1181,3,90,26.85,-6.58,149,87.62,1.50,1.000,-4.69,-8.59,14.63,12.5,14.65,169,24.00,2.84,84,2.14,2660,17.6,0.00,0
21.205,0.59,14.62,14.64,1.000,0.00,0.00,1212,1181,3,90,26.92,-6.63,149,87.59,1.54,1.000,-4.69,-8.59,14.61,12.5,14.65,169,24.00,2.84,84,2.14,2662,17.6,0.00,0
21.226,0.61,14.62,14.64,1.000,0.00,0.00,1198,1181,3,90,27.07,-6.45,149,87.99,1.58,1.000,-3.91,-8.59,14.65,12.5,14.65,169,24.00,2.84,84,2.14,2662,17.6,0.00,0
21.250,0.61,14.61,14.64,1.000,0.00,0.00,1261,1181,3,90,27.27,-6.48,149,87.94,1.16,1.000,-3.91,-8.59,14.66,12.5,14.65,169,24.00,2.84,84,2.14,2664,17.6,0.00,0
21.277,0.61,14.61,14.64,1.000,0.00,0.00,1221,1181,3,90,27.35,-6.46,149,87.85,1.43,1.000,-3.91,-8.59,14.68,12.5,14.65,169,24.00,2.84,84,2.14,2669,17.6,0.00,0
21.284,0.61,14.61,14.64,1.000,0.00,0.00,1248,1181,3,90,27.42,-6.56,149,87.43,1.43,1.000,-3.91,-8.59,14.71,12.5,14.65,169,24.00,2.84,84,2.14,2670,17.6,0.00,0
21.300,0.61,14.61,14.64,1.000,0.00,0.00,1217,1181,3,90,27.54,-6.35,149,87.03,1.27,1.000,-3.91,-8.59,14.74,12.5,14.65,169,24.00,2.85,84,2.16,2670,17.6,0.00,0
21.326,0.62,14.61,14.64,1.000,0.00,0.00,1217,1181,3,90,27.68,-6.17,149,86.58,1.27,1.000,-3.91,-8.59,14.75,12.2,14.65,169,24.00,2.85,84,2.16,2672,17.6,0.00,0
21.340,0.62,14.61,14.64,1.000,0.00,0.00,1259,1234,3,90,27.75,-6.24,149,86.60,1.13,1.000,-3.12,-8.59,14.73,12.2,14.65,169,23.50,2.85,84,2.14,2671,17.6,0.00,0
21.365,0.62,14.61,14.64,1.000,0.00,0.00,1267,1234,3,90,27.79,-6.31,149,85.35,1.13,1.000,-3.12,-8.59,14.74,12.2,14.65,169,23.50,2.85,84,2.14,2673,17.6,0.00,0
21.379,0.62,14.61,14.64,1.000,0.00,0.00,1278,1234,3,90,27.81,-6.47,149,83.74,1.08,1.000,-3.12,-8.59,14.78,11.8,14.65,169,23.50,2.85,84,2.14,2674,17.3,0.00,0
21.404,0.62,14.61,14.64,1.000,0.00,0.00,1283,1234,3,90,27.79,-6.34,149,80.86,1.06,1.000,-3.12,-8.59,14.78,11.4,14.65,169,23.50,2.85,84,2.14,2677,17.3,0.00,0
21.425,0.62,14.61,14.64,1.000,0.00,0.00,1292,1234,3,90,27.71,-6.15,149,78.46,0.70,1.000,-3.12,-8.59,14.78,11.0,14.65,169,23.50,2.85,84,2.10,2676,16.9,0.00,0
21.449,0.61,14.61,14.64,1.000,0.00,0.00,1278,1234,3,90,27.43,-6.43,149,76.84,0.54,1.000,-3.12,-8.59,14.73,11.0,14.65,169,24.00,2.85,84,2.08,2676,16.5,0.00,0
21.469,0.61,14.61,14.64,1.000,0.00,0.00,1283,1234,3,90,27.29,-6.66,149,75.56,0.65,1.000,-3.12,-8.59,14.73,10.6,14.65,169,24.00,2.85,84,2.08,2681,16.5,0.00,0
21.485,0.61,14.61,14.64,1.000,0.00,0.00,1258,1234,3,90,27.12,-6.59,149,72.72,0.45,1.000,-3.12,-8.59,14.75,10.2,14.65,169,24.00,2.85,84,2.08,2680,16.5,0.00,0
21.511,0.59,14.61,14.64,1.000,0.00,0.00,1279,1181,3,90,26.92,-6.54,149,66.88,0.45,1.000,-2.34,-8.59,14.74,9.4,14.65,169,24.00,2.86,84,2.08,2679,15.7,0.00,0
21.517,0.59,14.62,14.64,1.000,0.00,0.00,1246,1181,3,90,26.64,-6.55,149,66.10,-0.10,1.000,-2.34,-8.59,14.69,9.4,14.65,169,24.00,2.86,84,2.08,2681,15.7,0.00,0
21.527,0.58,14.62,14.64,1.000,0.00,0.00,1228,1181,3,90,26.13,-6.75,149,63.14,-0.13,1.000,-2.34,-8.59,14.68,9.0,14.65,169,24.00,2.85,84,1.96,2676,14.5,0.00,0
21.560,0.57,14.62,14.64,1.000,0.00,0.00,1217,1181,3,90,25.68,-7.05,149,60.80,-0.01,1.000,-2.34,-8.59,14.67,9.0,14.65,169,24.00,2.85,84,1.96,2679,14.5,0.00,0
21.589,0.56,14.62,14.64,1.000,0.00,0.00,1210,1128,3,90,24.87,-7.30,149,60.06,0.14,1.000,-2.34,-8.59,14.62,9.0,14.65,169,24.50,2.28,84,1.94,2682,13.7,0.00,0
21.592,0.54,14.63,14.64,1.000,0.00,0.00,1140,1075,3,90,24.31,-7.28,149,60.00,0.22,1.000,-2.34,-8.59,14.62,9.0,14.65,169,24.50,2.28,84,1.94,2681,13.7,0.00,0
21.608,0.53,14.64,14.64,1.000,0.00,0.00,1170,1075,3,90,23.82,-7.36,149,61.56,0.33,1.000,-2.34,-8.59,14.58,9.0,14.65,169,24.50,2.28,84,1.94,2680,13.7,0.00,0
21.636,0.52,14.64,14.64,1.000,0.00,0.00,1135,1022,3,90,23.25,-7.67,149,62.24,0.66,1.000,-3.12,-8.59,14.54,9.0,14.65,169,25.50,2.29,84,1.86,2684,13.7,0.00,0
21.659,0.50,14.64,14.64,1.000,0.00,0.00,1064,1022,3,90,22.78,-7.95,149,63.06,0.91,1.000,-3.12,-8.59,14.48,9.0,14.65,169,25.50,2.29,84,1.86,2680,13.7,0.00,0
21.673,0.50,14.64,14.64,1.000,0.00,0.00,1098,1022,3,90,22.66,-8.01,149,63.08,1.16,1.000,-3.12,-8.59,14.43,9.4,14.65,169,26.00,2.29,84,1.90,2685,14.5,0.00,0
21.696,0.49,14.64,14.64,1.000,0.00,0.00,1061,1022,3,90,22.56,-7.72,149,64.46,0.93,1.000,-3.12,-8.59,14.41,9.4,14.65,169,26.00,2.29,84,1.90,2687,14.5,0.00,0
21.710,0.50,14.64,14.64,1.000,0.00,0.00,1040,956,3,90,22.52,-7.73,149,64.51,0.99,1.000,-3.91,-8.59,14.37,9.4,14.65,169,26.00,2.29,84,1.92,2685,14.5,0.00,0
21.725,0.49,14.64,14.64,1.000,0.00,0.00,1015,956,3,90,22.39,-7.90,149,67.44,1.28,1.000,-3.91,-8.59,14.34,9.4,14.65,169,26.00,2.29,84,1.92,2691,14.5,0.00,0
21.744,0.49,14.64,14.64,1.000,0.00,0.00,1008,956,3,90,22.35,-7.97,149,68.21,1.51,1.000,-3.91,-8.59,14.29,9.8,14.65,169,26.00,2.30,84,1.94,2689,14.9,0.00,0
21.776,0.49,14.64,14.64,1.000,0.00,0.00,953,956,3,90,22.39,-7.86,149,64.35,1.35,1.000,-3.91,-8.59,14.20,9.4,14.65,169,26.00,2.30,84,1.94,2692,14.9,0.00,0
21.800,0.49,14.64,14.64,1.000,0.00,0.00,963,956,3,90,22.37,-7.76,149,57.39,0.50,1.000,-4.69,-8.59,14.10,8.6,14.65,169,26.00,2.30,84,1.98,2698,14.5,0.00,0
21.831,0.49,14.64,14.64,1.000,0.00,0.00,978,956,3,90,22.17,-7.90,149,53.64,0.50,1.000,-5.47,-8.59,14.09,8.2,14.65,169,26.00,2.30,84,1.92,2696,13.3,0.00,0
21.837,0.48,14.64,14.64,1.000,0.00,0.00,987,956,3,90,21.74,-7.97,149,43.98,0.01,1.000,-5.47,-8.59,14.07,7.5,14.65,169,26.00,2.30,84,1.92,2694,13.3,0.00,0
21.845,0.47,14.63,14.64,1.000,0.00,0.00,954,902,3,90,21.12,-8.31,149,33.98,-0.50,1.000,-4.69,-8.59,14.08,5.9,14.65,169,26.50,2.30,84,1.82,2696,11.0,0.00,0
21.876,0.45,14.63,14.64,1.000,0.00,0.00,913,902,3,90,20.32,-8.41,149,23.98,-1.04,1.000,-4.69,-8.59,14.08,3.1,14.65,169,26.50,2.30,84,1.82,2695,11.0,0.00,0
21.896,0.43,14.63,14.64,1.000,0.00,0.00,919,836,3,90,19.20,-8.47,149,17.29,-1.66,1.000,-4.69,-8.59,14.13,0.0,14.65,169,26.50,2.30,84,1.82,2692,11.0,0.00,0
21.910,0.40,14.62,14.64,1.000,0.00,0.00,850,783,3,90,18.27,-9.29,149,16.91,-1.69,1.000,-5.47,-8.59,14.19,0.0,14.65,169,27.50,2.30,84,1.62,2685,8.2,0.00,0
21.925,0.36,14.62,14.64,1.000,0.00,0.00,799,491,3,90,16.68,-9.40,149,15.79,-1.13,1.000,-5.47,-8.59,14.18,0.0,14.65,169,27.50,2.30,84,1.62,2681,8.2,0.00,0
21.950,0.34,14.60,14.64,1.000,0.00,0.00,734,491,3,90,15.43,-9.72,149,15.04,-0.80,1.000,-4.69,-8.59,14.22,0.0,14.65,169,27.50,2.29,84,1.48,2680,8.6,0.00,0
